RestaurantID,NumberOfReviews,Rating,Cuisine,Recommended
cxvndpb_DjtZaeBj6Ed81A,207,3,chinese,0
h29589lPZcG4XPVJWlQN8Q,60,2.5,chinese,0
etnDT8OVTPJGz4MRhoPDNw,53,2,chinese,0
6whhXAV-C9L9oM9yAV6cbg,2,2.5,chinese,0
Y3UBu639SToFR0xHHBg1xA,9,2.5,chinese,0
AtgXB0K1_be528hPJjafAg,2,3,chinese,0
Zs4IZRR5eNH_DaKDNa37wg,12,3,chinese,0
JEQ00qBAepe0oSiUBdfIew,1875,4,chinese,1
rV3w5k9rvGl03XP4Fk2Puw,3,3,chinese,0
dDAlpjRdymf148x_9tL0pQ,65,2.5,chinese,0
xkYzEUPO6sR8bq5vWZSlpQ,24,3,chinese,0
jY24wzoHi-DSHYSybWao7w,38,3,chinese,0
Hkg4b2x8LlYbq2molIFdhw,493,3.5,chinese,1
4zBGXDXg9DzK0IROwCUeFg,512,3.5,chinese,1
N05331bMRnUwz48pRRvD7g,94,2.5,chinese,0
OUR0BM0Cn5gCyvO5JSfQ1w,17,1.5,chinese,0
i4cyV13lYIS4mcJKZW75cA,38,3,chinese,0
iCjntZ9WI6Vl_onP_JqZPA,9,2.5,chinese,0
gWaK8OEXawE43-Di0ykTNQ,82,2.5,chinese,0
b2mz9v_lYZ0J-cOqAd_aeQ,58,3,chinese,0
Rta-_ALLo7g9xTUi23pmRw,89,3,chinese,0
hFLwUehr6VL1wM76XysqRQ,18,2,chinese,0
kZQSQWuxSxrtR4r8TQC50w,28,2,chinese,0
QGvOaL14mWte55v71i3PIQ,988,3.5,chinese,1
d7LM2UaxRQachlWhZGP_tg,319,3,chinese,0
x0k5kFArHLijdY8-NEQ7Xg,1158,4.5,indian,1
sCC7-hSdCkNPExejZT9BAQ,1151,4.5,indian,1
NgD-6ogFGc_c4z5_Ur4k2g,1369,3.5,indian,1
kS2CP48K66yL2TwIhUqy_A,724,4,indian,1
yKQZqmCbk3EkGC5ajHgEGg,446,4,indian,1
HEs6llkn3wIP1ATXeIZQew,548,4,indian,1
m5Whyz8O8jM4DrE808h71g,456,4,indian,1
7DUPGtHqVZHJ3yIufbWLsg,489,4,indian,1
lxNU-aBq0yPwBDx-i89ahA,1023,4.5,indian,1
DZE4ThXa7d0kSXnR3Hb-kg,1181,3.5,indian,1
RdETxi25tbocKIcMiW5TxQ,422,4,indian,1
QqrEF8_ZQCGi63cL10J5oA,530,4,indian,1
9pMhRYYgV7E9L7pzECtJKA,687,4.5,indian,1
ZrdTKStTAo2pchslOev1KQ,662,4,indian,1
sCHiXF4mZcsiY8_cBHNiqw,612,4,indian,1
BPyt7S9TdcR1u571iacg7g,1281,4,indian,1
zVLG_O3AQnvQ53PSJ5mTMA,437,4,indian,1
3uEkZEAp7biQEtt0S7W1Vg,513,4,indian,1
jG3XHl8Bkw5KEwAI93ciVw,424,3.5,indian,1
5z7OuOWuZRu6byp2XDKbQw,768,3.5,indian,1
EPHhPGDFvnq2ARTBxAikuw,477,3.5,indian,1
nd0uXNXaeaDMuMk4C1GusA,481,3.5,indian,1
MidK0WWI0_1tZL8AuR7Jhw,1180,4,indian,1
V2oWqXcoJkgGeIPOaS9eDA,476,4,indian,1
HsEmXckXmsRAAEVDFCGYYg,460,4,indian,1
niivJKBqY5wToDukqZHetQ,487,4,indian,1
5faOK0osoS-zdEwT21S-Cg,261,3,indian,0
xWUL-j6TQyKQHIfOtetu-Q,985,4,indian,1
H0tgZ_2Yuayn18ylu2c3XQ,404,4,indian,1
Ohi-o00luDtU7TMpVtJHJw,896,4,indian,1
bFUVp77ApNkACqXvgiekPQ,590,3.5,indian,1
Q7wFlNr4OFU0eCJXcOmopg,148,3,indian,0
XUataECnaOfdo4a87NqEFg,430,4,indian,1
Nt7vyXyaxnyXpP4NNgrSvw,609,3.5,indian,1
wQjQHZKH_DxwntbSe1QdxQ,931,3.5,indian,1
9DceMTrjyVqBgQRqgR6GWw,1511,4,indian,1
o5sUOmtzcHAeSWtUuFJ00g,256,3,indian,0
DOdbSGm9ULZlVz-1-Jjhmg,468,3.5,indian,1
IpiGGEXxz-5QVJpijXVmmA,559,3.5,indian,1
3C6c_zqRz_U2AyeN_7LTsg,505,4,indian,1
ZkpKRf_AenlKegg2-NSA3g,162,2.5,indian,0
_RVeBqIldnrh757oxL-b7w,135,3,indian,0
TTwPVEHeSeyFMLF6cik8Lw,184,3,indian,0
j0Q-yyxS2WiL3foCJEV4eg,478,4,indian,1
qs5aBgcT2v1BFlW-XqQS0Q,485,4,indian,1
WSesw7dMYKmF3XHqD0K0WQ,216,3,indian,0
FON3TceJNsTC0I0mzBwOKg,991,3.5,indian,1
nBoOm-TAhRvbcDkHfKOwGg,98,3,indian,0
jt_mFVGnAcPx27vIz4o29A,1211,3.5,indian,1
j0n_poMVZnODYOFviLbh0Q,1400,4.5,indian,1
kB3QyyhHFVyhGgp35Rnuew,793,4,indian,1
IJg3TdXz8IzKTfcspmr8MQ,739,4,indian,1
NL8nsC9VzhQIAs5yfC2cVQ,108,3,indian,0
yC-GsIbqeQnoVd9LYiOabQ,159,3,indian,0
NH7Ws65ZwlmOosiblfGTRw,45,3,indian,0
x31Xmdw1ekbG-TdD8hT0_w,168,2.5,indian,0
ml3ASw5_B5XLnd9kE8xx3g,75,3,indian,0
zBf-m72ATTPTey-_9vu3Yw,1056,4,indian,1
tIjQyHOubGeKRnx4wSwOeA,447,4.5,indian,1
7CM15wd5d8WC_pHR674YXA,465,4,indian,1
EbX_9tqAJs4gW51gZpOB7g,516,4,indian,1
oX0xsDBmBoFuAws5gfbs2Q,224,3,indian,0
8AM1gGIk6KVb27Q9TYwD9Q,410,4,indian,1
p3E_1wktqB-Z4qtqqO9F-A,774,4,indian,1
XDFrK9kelRfGcQvBN3O1OA,96,3,indian,0
eeGh0KSBTBEeHzL3wSbdWg,112,3,indian,0
xEnNFXtMLDF5kZDxfaCJgA,8758,4.5,indian,1
zy5MD9rhrPaZkCM1d1vmrg,52,3,indian,0
55spA8dSOvKRme3ix-k7gg,873,4,indian,1
l4fwf8VwAokv3MWT45Ab7g,437,4.5,indian,1
VMSO12sjs6W415PSogC7PA,123,3,indian,0
I8X2NYRYHdWrGrxIHZFJ5A,201,3,indian,0
O9AnGazrv5nz7p5mC6FwbQ,450,4,indian,1
E8atCW6l6y1SVeEXbbXzEA,501,4,indian,1
MAjVFhRwxbOsMHLkObzh4Q,80,3,indian,0
u_j2PopX_tFfQvrlerjmmA,93,3,indian,0
jRN12bcaeb2MjJoe2HmuJQ,50,3,indian,0
pySuU21NBcNpM0mr3_bggg,149,3,indian,0
x5HLJVEOYF-cCmGEZFu9yA,791,4,indian,1
9tjTiVC2HepvHwEPdc677g,108,2.5,indian,0
WbCZW0OBcakQ9oxsLsw8vg,97,3,indian,0
IPObt34MFs_Icr83NE7RFQ,39,3,indian,0
wqYHhMnpdfUVGL5JI3Wi_A,923,3.5,indian,1
x9wa2M7gvf32swUSBP3uXA,682,3.5,indian,1
TcuWyuZAORVnQBPCMNbTgw,486,4.5,indian,1
2KCyOxOM5J9glFSpmLqb9Q,135,3,indian,0
dgz6m-9WZhahheWVguwfBw,1,2,indian,0
nydvJwzkth8lumyqKmCdnQ,53,3,indian,0
bRPq-Nmct5bOuOtsu8fC7Q,2022,3.5,indian,1
va55P895H8qYFBjjEk6LIA,147,3,indian,0
JFGHmvKmzW_TP6NjdvoWow,26,3,indian,0
pGr5QuQU7Ur5GHLvXbT8bw,1050,4.5,indian,1
74FFOreAgPphSwSZlfZzgw,527,4,indian,1
jQD0E2iEhPmNqkEs-3QUwQ,64,3,indian,0
vnf1WSV7dTmOeOkIJ46hiw,35,3,indian,0
tf3RVircY9-8adku41N6VQ,406,4,indian,1
u_3TLN0u6LyOL01vdjFOug,1095,4,indian,1
cfa699KGi9Ki-U_mCMVJvg,468,3.5,indian,1
qZgRPGUl01ldRuTd6pSOnA,188,3,indian,0
MAwtBgCmrY-i_jbmXlDMkw,595,4,indian,1
shNn0uGXQBD7wEIhbtzeIg,2,2.5,indian,0
CpsnurlPqkUBWwqO69xS7A,3,2.5,indian,0
Q3q5ODGrzCGjTUKaFEWJkw,5,1.5,indian,0
VNmSye6SGkwtSijlPnV5YA,21,3,indian,0
xscOfj1dMkEKvhrRruLpIg,591,4,indian,1
kmUJxfIvBV1xlC0WUtjcLA,27,3,indian,0
cuUmPDEY-1KXzShGdpsqag,508,4,indian,1
p0aDcwnhhjnAfn67tEFesg,5,1.5,indian,0
lMyJ9lrwRddpsOR_WeMSww,407,4,indian,1
RdcqVP_xjxQEbNRMYccBQw,100,3,indian,0
PwK_4LPh7yQ2VcIGKNKLNw,12,3,indian,0
fXcKFl8IiByjCFUyWtw2PQ,3,2,indian,0
oyRcOkU1wvznOfQ_Wp3IzQ,20,2.5,indian,0
lhfgFU9cQIquGaLpSi4r6g,5,3,indian,0
__XmiV4VwrbVDVHrRzn3oQ,81,2.5,indian,0
PZLdVjlGHc9XlvFDdxHcIw,17,3,indian,0
XcurvEBQwi0g8Tm72uABlw,19,2,indian,0
R0FryAIetxATjdYwOdy1aQ,70,2.5,indian,0
bVyA5z69287U9B9W88hERg,265,3,indian,0
pzVUUB9bXZMK8KvRLOoUWg,1,3,indian,0
XwJwqa89PK-xPSiEXAs_6g,11,1.5,indian,0
eXrk95smyEBBIOJigCvo7Q,8,3,indian,0
8wYaKJvVrRUaOwqVrVw-jQ,2,3,indian,0
AtPhAHLLdmro_p6FP61qtw,16,3,indian,0
R7PHDW6wKzYHOOh4f6MrzA,20,3,indian,0
WBJLoLeRSSzRDrzOv5IRng,3,2.5,indian,0
cWzdIJhEDZIjSGDpYGWy3Q,199,3,indian,0
52tGj_mESixieiWsp4_pOw,22,3,indian,0
jNYhFfAXN3qyy9JbKla9AA,42,3,indian,0
PeLeSgbctqoS_L6g_cvjUw,35,3,indian,0
MVNhVKCIqWXUyhwqWMOnYg,10,3,indian,0
q6BN2aVJFFFkUF4BgpeuyA,75,3,indian,0
#NAME?,98,3,indian,0
8mNN98-kejLAJLR9p7_mvQ,18,2,indian,0
LpQIn07liSugCw3IIQNyvA,4,2,indian,0
tAHRDrCR0l_utA91IyOYNw,111,3,indian,0
dzI6MzwKbrhJN5dEeUbX0w,538,4,indian,1
_oB3M47mlg3dJGKKIYkRIA,13,2.5,indian,0
3RuiiqUg8C3HZ-RuvlqtBg,66,2.5,indian,0
i9EgpwRQVS8kEcgbyEzOeQ,4,2,indian,0
NInbW8FuHAFwz354Ebm4VA,69,3,indian,0
F45gH5oEHbuptyHLRV8ZWw,14,2.5,indian,0
o7fIFh6OgHy8jryyYM3VNA,267,3,indian,0
sUVRmTS3gwZtdDbjA5TPpA,8,2.5,indian,0
L02D3DmTwrkap-BaAfIg8g,4,3,indian,0
_lixxjh89aMAcEhyvQDIiQ,107,2.5,indian,0
sDgN-TGeEz-wd8kWEUWwTA,569,3.5,indian,1
_ztYFP1H6uJmR-9cVLDU5w,69,3,indian,0
KeVQTRyG41doVE3YVsV7Pw,74,3,indian,0
FhHRG5CjoST2jMlz6uANHA,11,3,indian,0
0dQ0z5qAqg9CmMmbEDs7rg,15,2.5,indian,0
85123ck6ZQF5-4rTQbDHjA,2,1,indian,0
XNJgKHavBZm47RpudtAn3A,68,3,indian,0
#NAME?,9,2.5,indian,0
wqOBqXkMar3xPOHfkWGwDA,209,3,indian,0
clRkIWrwyNVpcZdhrYVB5g,17,2.5,indian,0
bvNXEdDaUyy8zkth500qaw,96,2,indian,0
qy2S_akh9RjSAktwUKf1-g,401,3.5,indian,1
3_pn5nxp9NuGv7tJ61Mslw,38,3,indian,0
0eRir9RUGAnfKov68kvKVA,8,2.5,indian,0
YTzWgctWFVyw_07NPTnDNA,13,3,indian,0
QsujlS_gBXtR6SQjWl02Ew,10,2.5,indian,0
rBYSwbua5I5dzMTRX5o7Jg,44,3,indian,0
8s5d0nkoNMgu9Oe066q_lg,81,3,indian,0
Cq2IVq7VOlEzQ0YfdPqc-w,37,3,indian,0
xuZXAeIe7AbhiuKDnwBknw,19,3,indian,0
yndzCcgUIkGhvTyF4va-Eg,29,3,indian,0
dhG-YhfUIuEisQgru2QSKg,46,3,indian,0
GuXLxV90U3k4Bs8VkxqPUQ,264,3,indian,0
8YEW9Skc7m_Fl-7crFzPyQ,30,2.5,indian,0
jPIZ3FR5LNcwPuUHi2Fe4g,72,3,indian,0
Q4lFkP8mC4PLnPErm3ibjw,6,1.5,indian,0
#NAME?,18,2.5,indian,0
uJvC_0oiXtFowcBVG5oJdA,2,2.5,indian,0
J2d9Ep1gy2X9RQQzhiCmzg,7,1.5,indian,0
JYZIJRhWc6KA-SWuFJPAXw,9,3,indian,0
Gw9wDneQviRAhrpEUkcnWQ,133,2.5,indian,0
GgVSxkEzFRyAorxuODA1tQ,2,1,indian,0
7f-oylSG7GlfPRbfWo99LA,12,2.5,indian,0
QAD4BeDKUfvH5SmNtkVhkQ,94,3,indian,0
0wSOGZrj4ILpZSgE7SaYuw,418,4,indian,1
WCzh8JOXq1xFrOhizQKCEw,12,2.5,indian,0
1STHZRLclKk0QxkHOznFkA,58,2.5,indian,0
kNMQuwgqF0A-b4nSd2dH7A,3,1.5,indian,0
kkp7VKm-A-IOeFyXNFAM2w,215,3,indian,0
ejrmaeYJ98VNJn7AbxkcOA,62,2.5,indian,0
j7fFfjr8rIqXjfEJ4FUs2g,5,2,indian,0
duCiuEkLatp6OpuLuzNvVw,17,2,indian,0
h7zUbQHTcCDHGY1jdyT8hg,38,3,indian,0
X_AQHQmY2pO_YHaojU_rMg,173,3,indian,0
FEhAl2T2UGwnsdvjLIQbQA,152,3,indian,0
WY_DiwBhCjqVkk1IKhUGcA,404,4,indian,1
7_-bW_FsYc8Un6R176IKpg,15,2,indian,0
ZywebG6I7Qk9HxsgA7TC1A,1,1,indian,0
hlbihpX8g_mL5A2Wjj8unw,8,3,indian,0
7ODapIfgerSKkAjKR0a2xw,60,3,indian,0
3XNxpgOe5S46uVbIBm0-BA,21,2,indian,0
SbyudNYzawWZPLTQpZRldw,25,3,indian,0
iiwV70LVeKi9_ZTlCFhfZg,5,2.5,indian,0
6n8GGdwNFJYlgW8ExYJ5cA,1,2,indian,0
Pl7usBOnUHmpCGWgD4J0Mg,85,3,indian,0
JYqPz5dabkJbFLaCPdAj7g,45,2.5,indian,0
zIp8N3qSklx2-ewVOAR0LA,6,3,indian,0
C78WEZnGVCDISgKKz98S6Q,42,2.5,indian,0
zsGk4Nl0sKg7SZF2cp__Bw,31,2.5,indian,0
XtRF6hvdB1kxQ7cntqjOqQ,23,2.5,indian,0
kQdMlD0wFeQxJRKFmWBRiQ,23,2.5,indian,0
nKcyBE_1b8Pz2aEI5BW7QQ,16,2,indian,0
eRBcBaXw3TjQE9CfQqKJzA,15,3,indian,0
OyG4nQbq0dCwZYNkYpMxVg,56,1.5,indian,0
6qtnJRxDsp1lr8ULtfvhIA,48,3,indian,0
yPLXIYxsw067-NoQe5Kp1A,27,3,indian,0
qQPs2IvY81FX0wX3vRnHqg,129,2.5,indian,0
kKgHOcqwsa7Zc_a3AZ1sYQ,1,2,indian,0
onDHsXRAd88j4tmuAVpukg,49,3,indian,0
XEN8cu1woUXfadkWBoxjRQ,13,3,indian,0
87eL31BSh13ZUZoKeVkJjA,26,2.5,indian,0
N2UBrvW6Y_smJ6dyVs7x9g,51,3,indian,0
-0Am9mmzsXLW0PYYvrgeFA,2,1,indian,0
sXYymHjev-EJeb6METh1ZA,1,3,indian,0
GFu9tYQD3y8HhSJ6tG4rYQ,21,2.5,indian,0
8llIeBnlrNQhxbc6coLK2g,15,1.5,indian,0
Yxe4xfE67Xr-UE_DUME29A,64,2.5,indian,0
x4rSJdpdJz-ImSQvdp_hGA,11,3,indian,0
IUDm9frR3Xr5ATVr9fDSvA,67,3,indian,0
CDZHKcfX8vQ-RBxDDQk4ow,4,2,indian,0
tccEPkc0-Q5y7gFwHY6tIA,14,2,indian,0
xuhqEmvRLEPiBrWego9j2g,7,2,indian,0
KHOwDFksEvAQ_D4Ncj38OA,6,2.5,indian,0
C6ALlJa5Q2jiYQ1IdDayXw,46,3,indian,0
wUffsz9LfzrBC6oOExum8Q,17,1.5,indian,0
jwjR5acHinCv9ViI8ZOT1g,13,3,indian,0
GLWo04VVUHyGXqZLlTAusw,26,2.5,indian,0
AkealywOkgu7rSbYHjI_jg,32,2,indian,0
3x2w04gUVyBtEJE4hFzyZg,41,1.5,indian,0
HOOnjWhiBJianjZ2YzBifA,59,1.5,indian,0
L3eLMxaY5iZIxlSYgU-w_w,38,3,indian,0
kO3tCJUjV0qJ1quVvBy2Eg,45,3,indian,0
YfXN2GmTiZMTRZCoJk7eCQ,5,1,indian,0
KPOyrjp00jOx0XQrJ7gssA,44,2,indian,0
XodyACtDz2nVg5T_njHQkg,8,2,indian,0
CU6jAjXMD01X7RlYqCqbSg,10,2.5,indian,0
BbUBG9t--g9ndh6HbKysXQ,45,3,indian,0
3Iqijmm8osBcSNw7bDYmtw,19,1.5,indian,0
q7eQs6kIp8VpWcuyD8OGVw,11,2.5,indian,0
0qMqs672AC8Hi20gcXF6Dg,12,2.5,indian,0
tl3HV9dmgD8uGOnmRknlqA,10,1.5,indian,0
vcLWZV06FTiFGavFy4z6cQ,27,2,indian,0
qh7ss81N4dshmgsefH2_Nw,32,3,indian,0
jjJc_CrkB2HodEinB6cWww,3215,4,thai,1
KHdYPT0jUnUGdHGaY73mxg,594,4,thai,1
Hd97N_WkZ_RJ6nsekbNrKQ,1175,3.5,thai,1
rKeLuHDI3PQZsPSVCEMHtw,870,4,thai,1
0L03onqNwxWLrbb_FCK79A,2112,4,thai,1
cOhTtMx8dZmTJldRkVEavA,636,4,thai,1
wGFSTTB6b4MHJJUzBnVJeg,529,4.5,thai,1
83BXSwE0166sObnXLUE4bQ,959,4,thai,1
m6bu1AGIIIM9GNn9_cjsmg,646,4,thai,1
qrydcGQpeDP_1oFvx3qOeg,571,4,thai,1
er4E7VCjDo0xE_IPu5o6Ig,433,3.5,thai,1
QVWmn5jmy_TPmg0G71Dk5g,2548,3.5,thai,1
dtnmxLqBnNAfdCN8fYVeLw,1702,3.5,thai,1
UkA3V8itzKuBGZ9c7y989w,715,3.5,thai,1
fRO4Fwe5uRAajMcTwLbVkA,923,4,thai,1
QCpJlezYJnkZYNat-XYXYw,695,3.5,thai,1
dVR5KHPMZoU9rQvxhY5Otw,528,3.5,thai,1
#NAME?,1048,4,thai,1
nFszVPUX4tj-oarjfBO0nw,957,3.5,thai,1
T8WfkzuVi96qCpj1tWjlxw,1386,3.5,thai,1
A_GbgtUSyGWpihHZOqMdwQ,402,4,thai,1
BKMCAYb9EAivUm3p-vrC9w,573,4,thai,1
oWBDdSamOzxMJzsD_-seXg,409,4,thai,1
0GftSP2dRwEzujkv2VKIgA,511,4,thai,1
DguAGioaK6ZIAt_6kk93tA,460,3.5,thai,1
yQiII2hHgV5aEMtIA2VG0Q,465,3.5,thai,1
Wn-onuhUajQG6Iwngav74g,585,3.5,thai,1
3GMHPnrkFAcqffw3T7JSdQ,443,4.5,thai,1
f7jZvRH-h76F4emzvKytaQ,571,4,thai,1
414qtc1lNAI-HaJ-Gw9puA,427,3.5,thai,1
56BXqZZ09-p1Lfw3ZDjV4A,288,3,thai,0
pSSajdYNKTyAGV8-fk7fWQ,1182,3.5,thai,1
LzyDj8z2CA03Jrs34L9Pgw,256,3,thai,0
#NAME?,461,4,thai,1
hSDbm_GLRNHsMZo_SjBXRw,25,3,thai,0
AILf_L7I9vJ2pyHmSo9v8Q,661,3.5,thai,1
YQyzlr3GLDjl6fokymAhqA,152,3,thai,0
ZfuZ2byArGq-5j8zX8Afeg,699,4,thai,1
CFIOL_GmkAuJyz3fKc7WYg,308,3,thai,0
oS1e-zZ_qzZNIUEp3FYHhQ,341,3,thai,0
a5H9p1B6m6WPVjakPylvdA,490,3.5,thai,1
mpD_kUFo8POQDLoLgRSfCg,449,3.5,thai,1
HyENSD29rcF_5iSFakhMSw,977,3.5,thai,1
sSkLiIMnOBaN-XKwV5r3Cg,210,3,thai,0
cugwo9ncnGnH_Chu-P-iAw,411,4,thai,1
0VGn3bLaUG7lhM5WwkMTCA,136,3,thai,0
zKokTcCI-L1xZwcvE9AxAg,188,3,thai,0
#NAME?,160,3,thai,0
LQ8ITaZIbaiQ8pHPOx5i6w,645,4,thai,1
DEoUnmEnguWiwlDh3CFm1A,41,3,thai,0
mm6DDvU8GZD__3bTY9rA5Q,494,3.5,thai,1
fePu8xy0ir_ikZcS_vVSBA,737,4,thai,1
3KlWyCJ2BikxwcEb0-O4Ww,109,3,thai,0
iX2POTcabQzrTVJ8GK9PKQ,207,3,thai,0
_Ki5XZTB8mL9RDYGj7KP0w,126,2.5,thai,0
ybczZr7m8jZtGe0qDPXW5w,101,3,thai,0
RVVXyZaUDWtPLxJRuP7wEw,57,2.5,thai,0
BsG7_BfjnnGaXuaAmB5LOQ,105,3,thai,0
VEN17aiuU6izPtC2rfJAGw,171,2.5,thai,0
LvmDVd1OlRGFdtY4RH2iSQ,43,3,thai,0
RjxtXkvbVBCDpJdt8pn5lg,112,2.5,thai,0
Xh-pnPzmUOnjyDE2bTGv5w,122,2.5,thai,0
7zaqOuu7vb1XIf3uNUBPnQ,5,3,thai,0
ql3_yRC2POTxtRgUUrp8pA,34,3,thai,0
IYRJ5E7fnK2UC0B5mOgzSQ,195,3,thai,0
tk_hI5v8KufzFaIP57_57g,44,3,thai,0
tw3PUp40GLxuHWqYKsiGFQ,144,3,thai,0
PyaeHq_UAu6nazGiy0XAnw,475,4,thai,1
KkMXFomcmJZBmDdmTMh8yw,599,3.5,thai,1
5Znd8FNSiFPiGLmKeGTOng,11,2,thai,0
yp-qSp0TpQAL7_EwIzFczg,240,3,thai,0
Qacx-Vge9JcfkCPdkhle3Q,68,2,thai,0
qZhf1wIyfnMKequoqqs1oQ,93,2.5,thai,0
SkYcO8FaqYgoP-66g58OMw,187,3,thai,0
DYOyC7JQ0DBCY59b7HKb6A,5,3,thai,0
wys1HhKwy80LSIRqG_prEg,180,3,thai,0
VMDmMIWR059HKMp_Mj3Msw,11,3,thai,0
6tPMfbpRV3w3tY2_2BBkvw,147,3,thai,0
pjnaG8CTsXgr_sTFKkvMYw,24,3,thai,0
ybPMdh4XiTTwLWOMUXdwlw,149,3,thai,0
l0zNwRbEQFP1pbbdXZZxcg,155,3,thai,0
KIERtmoOTz7r103MWw08nA,126,3,thai,0
uzSAWlBfrm-9xufAKbY9OA,107,2.5,thai,0
ov8JN2CZGk0fwDO3rtQYSg,180,3,thai,0
iB1tr_xJk7aAt0AhewoB9Q,40,2,thai,0
dJYc9Hi0KJRMqCkCJOxC-w,61,3,thai,0
x9Fq3Zty6d9JQ2ok00YXVA,590,3.5,thai,1
SOrQnn_dsHIFpmW5HTCFCw,25,3,thai,0
PiOv4vMRLaJJoqt_Eyebvw,285,3,thai,0
mlpocFeAfMUgV1-0myDn2A,99,3,thai,0
MRzv1MW8M66vkHA8npV9lw,333,3,thai,0
k3h6SC78ItelIurfUB0pcg,2,2.5,thai,0
59EsyFYqlFfS6MlxuNRk4Q,7,1.5,thai,0
DY0y0KPwu8LnQteNB-uoAQ,232,3,thai,0
9c8M-3W7vuP4idvgi2LXSw,94,3,thai,0
3pOAiE7W7nDEeVFNy_vmfw,30,2,thai,0
Zx44jCgDv1TwKMGzcXajIQ,582,4,thai,1
0QcOIcnGZVf2CW7ibeKh_Q,13,2,thai,0
iTke4ZsI0WyAHD6fmAtRLA,213,3,thai,0
YaC0zQKELcFAwhWX0oSUCQ,102,2.5,thai,0
GURmB4kTMLpG8AGjx52ILw,225,3,thai,0
-6wpiKE7vCkFVb7GLCVcIw,117,2,thai,0
BwZgxjMkONG-wVJfO8Nd2g,20,2,thai,0
C5t0mPGdT_sOlcg-RkGcjA,17,2,thai,0
wQxJkDpO3kOSBRSsRi3CaA,535,3.5,thai,1
9nLM3rfLRfVm-1qQH1jRGg,26,2.5,thai,0
CWPSQu6ydyzsM3pUlQyMkg,53,3,thai,0
r_auTWBu0-xW_9SQWLEdrg,56,2,thai,0
kzvcRu47MA2fPvW0WRPICA,4,3,thai,0
iIcUpEOjMLuzAIfyY_vgYA,451,3.5,thai,1
GXLGoW56JMm1lQf6Lnc15w,63,2.5,thai,0
JlFbaMbMzsu7FA307mUIqg,1351,4.5,thai,1
cwWIpjd1KHCaejwGXz7vmQ,2,2,thai,0
0gMp5__7rq2csBndxnNtGQ,85,3,thai,0
9ieA0TyApI94wEqqW_r93w,46,1.5,thai,0
VGOSQXDBT1pHhqAB7_B8mA,161,2.5,thai,0
bZq9iz6OgrK6DSH1TBO1kA,2,3,thai,0
R9fhVXmtgRwZNgOr-kNWHA,34,2.5,thai,0
T3KK5s1HaPGokXEc5Z8vOg,190,3,thai,0
FsHqkVb0kmLq1VW7P-xz1A,140,3,thai,0
ChOiuNbaglkVmrlk9lIIIA,15,2.5,thai,0
xG7W7SpI5_sJQXl-aIciIA,16,2.5,thai,0
eNZ4VK4G9z5LPdG756pixw,17,3,thai,0
2N96z5wHbk-xz-Egghb2Wg,280,2.5,thai,0
L_-RylYupDJG1leOCXQwcQ,1,1,thai,0
B6fXfY9Z-66OfISBD5-wuA,3,2.5,thai,0
pcBSBUzqKTh6KkwCYVDxBg,21,3,thai,0
boU8YGyv3xft7VwH37Bh2A,13,2,thai,0
MWSPU-PcrJmA1lzg6N8wew,4,2.5,thai,0
1h14NZ5OYv8ugIuk0I5J3A,219,3,thai,0
TfO9b3q0urwXlSaDXKrirQ,1,1,thai,0
#NAME?,21,3,thai,0
fYKcfxFWcdAxp1pHvjpjdw,7,1.5,thai,0
NXs7EW0f6TkMlRdA1MsCaw,279,3,thai,0
F5T1HMAb5iRBFrIOcz7e3w,21,2.5,thai,0
-edCxB-9khQrBsqXNcBg1A,96,2.5,thai,0
vgQS_pLd4AftB4RNVnyD-A,11,2.5,thai,0
dYTs_juR4n2dg_j3CNovNw,31,1.5,thai,0
k4Aoi0jXt6S3W_lxCYO9Qg,46,3,thai,0
IIKK1IKRVNEyE7lFo9pprQ,1,3,thai,0
QDRwu009x0GopNWbJS3JAg,16,2.5,thai,0
G_C-murI79nWDtR10h14XA,162,3,thai,0
