RestaurantID,NumberOfReviews,Rating,Cuisine,Recommended
_yWKwNjynMD93fe339j9Wg,404,3.5,thai,1
tmPm9uEGh8q75Qe8bNTOgQ,3,2.5,thai,0
iK0eVDtSFW7cW-4PKhq0WA,7,1.5,thai,0
ek5QcFdvioUbQMCvtOWYEg,7,3,thai,0
kAwN-eXOLkZ4OJSRgmjojw,84,3,thai,0
TIx5_m1eg6JJnpUkc_ywXg,24,3,thai,0
9AIfcDXRJYpFT9mZUXP4Xw,52,3,thai,0
nt-B5XlmTJlQsDqoiL7UKA,46,2,thai,0
xCUkWulAEHlbDvPwPZYgtw,57,2.5,thai,0
stPjfEKT72ahjMsMVrK6aA,227,2.5,thai,0
yFCBReZ9X8UYQ0atpXssyg,17,2.5,thai,0
qVEmCWCDISUqKRADh0gK9Q,5,2.5,thai,0
p1n4SeP1goqMJAm390LlBQ,7,2.5,thai,0
71EQXj4urSJKrM7bZwM4Fg,38,2.5,thai,0
mx4RsihuvH8ysNaCVpQs6g,72,2.5,thai,0
ipozz6SGA1fgc-yVH5QDnQ,47,2,thai,0
yLHxqn_r3hVihRM1hchDuA,5,3,thai,0
8jGslaAwBP-pjpYboMZ32g,183,1.5,thai,0
zlM8ttFYhJP8tzpN8NLdLg,60,3,thai,0
kCaB9913MTiXmFTqy02uwA,20,2.5,thai,0
0x9ookVA2l9eT8o6IT4B5w,16,3,thai,0
S5_KVI_M8Thn6XsKvbRw2A,29,3,thai,0
MpBA7mAzIP6w9gKk0IuyNA,29,3,thai,0
g_DS1jNZ-minHZu_3OjV_g,4,2.5,thai,0
Wx6lMnEh7dCmX-9PQF1Ifw,1567,4,mexican,1
xemN4tP9RlK5c-yUT-M71Q,631,4,mexican,1
6Ct7OeTRn4caY9g0swFBsw,579,4.5,mexican,1
sTu5z5HUcIYykg97HHj8xA,729,4,mexican,1
ihzI-4yGesoQuAoIocao8g,409,4,mexican,1
DFRpXRHjOHBxYHiuvwaEQQ,1008,3.5,mexican,1
RzKR9QcYP03EQ_8DxTxowg,1018,4,mexican,1
9aJ1MVTthZw3QjqoG7mPjg,481,4,mexican,1
9_CEU7Wmvmwlyvqr-PJD6w,840,4,mexican,1
boRM4i0UQswxQIp6CA9y_A,1784,3.5,mexican,1
NOh24SMS6k4pzNv8Ds7KDg,2993,4,mexican,1
dYWjNK07igws9jFNgQmhng,1291,3.5,mexican,1
54hPnm8Z4rJST1CZWaOznw,516,4,mexican,1
PAJdNrD4HFBN16OAFeDx4A,441,4,mexican,1
36Hruo3o2JE6Q2Wdnhy0wA,561,4,mexican,1
dgaNriM1VdI2nGochhHE_g,882,4,mexican,1
BbMUXd69i0tlWS2aoppwaQ,575,4,mexican,1
0AWdTQZ97G4rutU0z9Di6g,621,4,mexican,1
M1YYZ9cTVuMXLji_XF6rzg,1024,3.5,mexican,1
oSFL1AVZYouS4YrDjoLyLA,531,4,mexican,1
1nR3kKOs938gcgnw6p5wjg,654,3.5,mexican,1
VOAryQk18GIxwErygoranA,405,3.5,mexican,1
WqjqHMozyW42XLTtLnKGag,607,4.5,mexican,1
Wm6vj0ekRAzZnaeaBEkOag,1449,4,mexican,1
8WSRmH4rsSRJN1jN0qmT_A,572,3.5,mexican,1
jnEv25Y2DosTq2sNnvmC9g,2131,4.5,mexican,1
jB5fXguSmlX65asSB3KIfQ,450,3.5,mexican,1
4ttqjZMCsfz6X0kQ_KR0xQ,806,4,mexican,1
R5jpETY0OshPn-AeJjs0fA,880,3.5,mexican,1
NvyOagUcodDPHSDF5Vhbmg,377,3,mexican,0
jYAqup9AF9N9wYAWYanZ-A,761,3.5,mexican,1
Jb6g3-HKC__8X1i-PcekJw,448,3.5,mexican,1
e7krRmyE5upHv2gsEOdR8w,561,4,mexican,1
1m6viubAWUgsTgguIrJT6A,666,3.5,mexican,1
iUOijKvgnv_4Iu758CqlOg,433,4,mexican,1
jgFMmMnwipOBv8jOUQpjRQ,316,3,mexican,0
YKAwpTnKO-n5vB9-pqaCLQ,445,3.5,mexican,1
q2D80--iDkSwf_OKsS-jdA,544,4,mexican,1
TgoYhgbPCYhLBNtpue3QHg,745,3.5,mexican,1
mmAlHhnTDXIohPC3wfl0hQ,674,4,mexican,1
DTKKEogIt2wQm4UULYVGug,687,3.5,mexican,1
YsDmYRzJo3kiwZvIe1r0Fg,463,3.5,mexican,1
VIIfYEzIppjps0K_J_8zLg,537,3.5,mexican,1
rbAxZRKdMoMxeonDTmooFg,487,3.5,mexican,1
0W0m68TNPbodGCA3PhIB4w,405,4,mexican,1
DZaN3bNWfwcm__sNw5bvDg,1363,4.5,mexican,1
DyraY-I4fsow50n9MNbwnQ,414,3.5,mexican,1
Ve9eysLcTjGLbKp7tjOd9w,940,4,mexican,1
qosp2vDDXks8eMGH7p4WSQ,648,4,mexican,1
EHUNrnIgnhwTnpOm3gEESg,510,3.5,mexican,1
9z2lUyfzZV8b2rkkiwSM4g,766,4,mexican,1
Rc1lxc5lSKJYd162JHNMfQ,1723,4,mexican,1
U9BX6bMvXHk8umBYnS3Dog,1254,4,mexican,1
bbb6QZReetkrrubqGWJokQ,419,3.5,mexican,1
o-KRgyTJoM4EM-K-rwe86w,499,3.5,mexican,1
vRrVSB-LegwUwIxpkeRVtQ,2103,4.5,mexican,1
HwDu45zV90Wmprn6sPttCQ,173,3,mexican,0
iBm8YTqNwrddsxWdqLPK-A,2445,4,mexican,1
xIi-TO8iDQCy1ZSHe11_Zw,190,3,mexican,0
SULHf6nGQ8sK0UpG1XU30w,516,4.5,mexican,1
QwL5LS436Xjo9MHFi2rc-g,1091,3.5,mexican,1
AgAkUVLN_axMY-bzbNCfCw,1580,4,mexican,1
ub2VfE7SRLJABAClzGZp3A,477,3.5,mexican,1
foAYWheDCF9wUyKPuOGYow,306,3,mexican,0
JzUg9hbxpAbyvs0JzbFruA,229,3,mexican,0
5LO5C4doYF_UP2OB29zYMg,610,3.5,mexican,1
DHFEpeJXemrdxIuGGcyurg,568,4,mexican,1
ifGXrRqs-zp6ek7LsoozrQ,629,4,mexican,1
JPOjbYV-4NG1C221UVUtiQ,173,3,mexican,0
tKpTRuNe7JJD6IYFPVCXNg,173,3,mexican,0
MfbVI5reXLIIs8Cc2HwgQw,1329,4.5,mexican,1
AwSifv9HiaKrUWNV1TDGCA,807,4,mexican,1
d7YbQzGlmawMGAzUHzZvuw,958,3.5,mexican,1
zjnnccSIpMdx5fN-MxAr_w,495,3.5,mexican,1
qIOAlXCCYrwN0VxEEH-Tmw,1097,4,mexican,1
nRO136GRieGtxz18uD61DA,1770,4.5,mexican,1
AABqAsYdRI9gSyU1gStdxg,100,3,mexican,0
NcIUA8l_kmbPEwqI9lzELg,527,3.5,mexican,1
frWu5KfSULdCHd0GmA-ytw,617,3.5,mexican,1
HKBJGt04_ZSdiIWA_6J8kQ,570,3.5,mexican,1
Ck09FempamAKGSPsV_bX-A,483,4.5,mexican,1
rWhN2fYnfgJctQbuFPSbdQ,459,3.5,mexican,1
kqewBLuQDB3euc-s_mRf4A,1970,3.5,mexican,1
hlc6c-3N_rOvO_XwOGEYRw,111,3,mexican,0
SCQvI5pAJmD-OMm37kkS6Q,544,4,mexican,1
ZZxYVgodx2TxbYwh-0YU1w,470,4.5,mexican,1
xNgaGyePJ7fyZ9D0J74-3A,298,3,mexican,0
Hh9glEE_xDYT_pPUsRPXlA,2362,4,mexican,1
iV4Qm5DnGChgrnbYG20ASw,257,2.5,mexican,0
v4_89HfTm05NFTuukjsl_g,756,4,mexican,1
okNIE5TrZVy43GI0A3aUIw,951,3.5,mexican,1
B55Ocx5RBWxo6AGSucYSIA,2056,4,mexican,1
Ve6GVzzJpR5QIIPdcn6ViQ,697,4,mexican,1
KfZI6oovMvG5tLd0NFBeKQ,672,4.5,mexican,1
UBqLK5kg0kT72CIaBYa5Zg,355,3,mexican,0
jFYEsw6_4y4VMpSVB863sw,610,3.5,mexican,1
0EtZ1xhnXWp4-ysNVwItYA,657,4,mexican,1
5Ota_iMwlPLPrap-KfQrgw,655,3.5,mexican,1
3DNtS1_3gobrYQBAwDx4DA,629,3.5,mexican,1
ssGhu4n3emZ9kEPVf371IQ,1781,4,mexican,1
mhrLDFTxUzW2koRAzjlt5g,861,4,mexican,1
Nnuz_Ic0IdWOUbl64r4Hkg,684,4,mexican,1
fTyE8UGWb_4Q05fd_H6YPg,244,3,mexican,0
9OUXhF3r1CVF8jahUanMbg,283,3,mexican,0
F76RYME8VeIIJDkVCOe0rg,192,2.5,mexican,0
D7w3Nk3H0oDYZSIAaRgYRA,238,3,mexican,0
zBORlLYwMqqJ_GOX6K31mw,391,2.5,mexican,0
aStZY21Qmtzm1IS8y1_81g,223,3,mexican,0
IOHaEgK1zDvUvB3SfKuGCw,997,4,mexican,1
sul_ihulQ5VUPNbk9liWqA,270,2.5,mexican,0
KCBfW6sWl9Gx-LvMff08jg,966,4,mexican,1
441p9X0RMR4epB_yOHs73A,287,2.5,mexican,0
FizBsTIAJwNrImIG1mPDcg,1189,4,mexican,1
SPvW-SV2Ed7z8k-QXDUIDg,516,4,mexican,1
j4dGkqL-OK9YH8Sl2eOWEg,1128,3.5,mexican,1
ox36ejKIJqE0lALCiZu0IA,548,3.5,mexican,1
NO39sbbqugt1UdvOAQtmPg,575,3.5,mexican,1
LQHegfNHe7ylY3bocrFlpg,1105,4,mexican,1
oLA02lMIfgvbYquvXzkARw,1176,4,mexican,1
mIb2fcxjJ81y8omv7oyi7g,48,3,mexican,0
JYNBy2r3LVhJbLHE1bASfg,1285,3.5,mexican,1
GeL6wGdzhdEhuIFQau3ocQ,107,3,mexican,0
iK2jJQA72XRjf4nUD3cAnA,631,4,mexican,1
fSQ3CCtFSJ2S8VXDi02-3Q,412,4,mexican,1
NwrqmFGO-utVOG-eeDDuXg,2004,3.5,mexican,1
#NAME?,2187,4,mexican,1
hrswGldQVdR9OJRtqp0TxA,359,3,mexican,0
A2DV-AQIXRYUMu5Ak5mjxg,757,4.5,mexican,1
sbdRT4UyIYTFrXfCKraAhQ,189,3,mexican,0
5SOM3bh1R5K3RZ9E20TxUg,421,3.5,mexican,1
h7_M3CISwvFVqgLG8xcSbQ,305,3,mexican,0
gGkkzrcHh1xS-S55OsuKsw,519,3.5,mexican,1
trOfIBnEr_CxZuLRyGj9FQ,476,4,mexican,1
8fr5FYU1ip0phERt1mrekg,637,4.5,mexican,1
GXW2ADbOJKLry33sRaH9mw,2673,4,mexican,1
X2mfQ5SOE5eMuUzPrI_pwA,625,3.5,mexican,1
3M6CsWQ_FIAzpxnuqq_eHw,213,2.5,mexican,0
puIxzUYl8hhVfWJRaMsZcA,1404,3.5,mexican,1
2IrwjU67gguqLqQqZ1nFPg,490,4,mexican,1
ehUuSk5gPTCQmwS_ubgKRA,1522,4.5,mexican,1
YjAM0lKyc_ysySljDLfH0Q,343,2.5,mexican,0
luA6pI0K6AWU_ivxqykdiA,740,3.5,mexican,1
oopgHvduXbtgwNRmybEhgQ,921,3.5,mexican,1
yi6jIxzHo-nbAOG4KWuqcw,1216,4,mexican,1
Cn0aZzeIrulN6N4OF7eMdQ,187,3,mexican,0
MRF4bNFPAyHe2rMS1yZobg,81,3,mexican,0
15pcxijuNY8BMNzBhABt7w,442,4,mexican,1
s3jou_L_LVYGkNHiuhjlew,415,4.5,mexican,1
6_diNjI8MJUWDyYT2mjvSA,47,3,mexican,0
FA_0DX6FwHm1Lnqz_fd9iA,24,2.5,mexican,0
qMHzIYzoHYe55I7L65iEQw,445,4,mexican,1
Ko95LRE9AAvb2Lk9Iwh2-Q,639,4,mexican,1
xP3sGOzcyK56mY0cnOXU8w,21,3,mexican,0
I6optu9x0JAf8oT5lqJ8qw,916,4,mexican,1
R6cdgEFQwu0vDllP5tEWUQ,186,3,mexican,0
9YXvNE2jpEhA4k6M8WDH7A,412,4.5,mexican,1
5Ia7a72M6b8ht88mD_E3-A,378,3,mexican,0
EU7d7_D9cQuSWL1iFvFz0A,155,3,mexican,0
Y1dM7kSfq7PoB7NrDQFpdQ,261,3,mexican,0
pNYcGGAj4AYaExlmrEmfUw,569,4,mexican,1
6GwOwhHPW8YCSfaOtM-55Q,1011,3.5,mexican,1
q1uIqB8PvyCCX8TajaRYBg,1171,4,mexican,1
OICgilPNwolv00z7d1Y37w,46,2.5,mexican,0
EZHEA7QR_9WFeCJhbjK73Q,180,3,mexican,0
HjffHJTq9BvZrv0NV7dUgw,212,3,mexican,0
vQTMu1jkFZUIkb_EmYPa9w,22,2.5,mexican,0
Xd_l7jtUAZZAAvK8-mI2Jw,532,4,mexican,1
9a6I0FhQ-S7wZo4OaLThzw,36,3,mexican,0
pDUQF3IgvqZfT31luMgwTA,412,4,mexican,1
b1YI5HyveAliyFh7Tuiszg,42,3,mexican,0
P_UREWCQxEYVbBa-KW_Wew,1145,4,mexican,1
Pw_rocMnKdZSnbGxowaJ8A,324,3,mexican,0
YfpFRkOx6rFcWsuvQpyMHA,888,3.5,mexican,1
3omBIylGFJugwLgNgUgOXw,961,4,mexican,1
C-8mGN7lt5rIraO5n-15ug,1948,4,mexican,1
Fj9ZANHw4gVd1W7UljnTFw,101,3,mexican,0
UXVDyIzmO5kmJnlv-HDXLg,2917,3.5,mexican,1
4Fe6J1brxdVHdhFW1iKUlQ,193,3,mexican,0
_8Oq6MmhqLgzQDVYXWLxuA,604,4,mexican,1
pxtno4adrYTjyQsxngTj9A,576,4,mexican,1
StpOKezaW-AyN2xA1EJKvw,1187,4,mexican,1
2RbBg1CIxBZAc2MQPdxkcA,956,4,mexican,1
w4cFJhUpjGXqqWBd3BbY4w,1826,4,mexican,1
TIjtmaeUZexPZvcBz73VCw,1090,4,mexican,1
juULANORQ2onWkEvSMjlaw,101,3,mexican,0
6k6PRNSLnExNes-iGcu1EA,83,3,mexican,0
IAYa1h5Hh0jVtzXDUsojiQ,199,3,mexican,0
5QI6QXNJThnqWQFO7y0VOw,457,4.5,mexican,1
OAqsZMbjv66nOMqlimnYuQ,1972,4,mexican,1
kxY3FXKrJvxAIyaS5hx4Gw,34,3,mexican,0
6gDUVNZo0E9lxO2DkAhHOQ,410,4.5,mexican,1
dflLgvd6EOiTL96FFsu84g,1,2,mexican,0
A0nCLU0qBly0AUm-pvgNXw,86,3,mexican,0
yZs_A8r0qDz7Z5bR0C-aiQ,549,4,mexican,1
8NVN6Nldm7AGoGaABBZMRw,534,4,mexican,1
lXGCo-K7eftxRT_6E59-Iw,1039,4,mexican,1
I2lgw_7DUnwD92ND4PN-Ow,679,4,mexican,1
9S7aUnJFo5t3SJMm6tmPcA,640,4,mexican,1
mosd9Voq5Ws6k6Uduii_ww,761,3.5,mexican,1
sSSV7G16yUijp-Peq4fmsA,855,4,mexican,1
LHxZgTddXIp_S1sL3nNG9w,596,4,mexican,1
uoT2_Wrt1noD6kZOID7tUg,2844,4,mexican,1
45r5T47m3RaQqNQxOCb98w,258,3,mexican,0
Drb6I9masZDvxQUVcqE2ww,682,4,mexican,1
mTWlEiCUEBlxBAkIikkB1A,1051,4,mexican,1
LghHcDB42fkYx43rVq-O9w,168,3,mexican,0
z5hRX3iJ5Ty_S38iG_WY3Q,1054,4.5,mexican,1
_XPusO4eMV3L9TiD38I4gw,38,3,mexican,0
FjIbsD5d6sYp9nWg7qblFw,55,3,mexican,0
_M5FVY4hkcuU-ASdVZPfRQ,472,4,mexican,1
2wQsfQkorp9L03vPEFAZJw,473,4,mexican,1
0KeuqyRSUAYLwMI-3ZAZJw,23,3,mexican,0
DAAdG53Wry4Q6juEk3q6SA,81,2.5,mexican,0
aidZpXrufp3t-cV1tMTzOQ,145,3,mexican,0
drHqgDkBC5lDv1Qge1IyZQ,31,3,mexican,0
22hJnIdH-_UryUCvdjCChg,200,3,mexican,0
s33HF6gGTWo3D7QxBMv9ow,506,3.5,mexican,1
cwYR8EI4xcmpQ-sdzmsKMA,169,2.5,mexican,0
paogBWxBRdyByOGAkln8Lw,49,3,mexican,0
adDPQU75YmsQDx7n4xxw8A,94,2.5,mexican,0
qmSBFiAikpyUO3JA8ez1Ow,167,2.5,mexican,0
l4zRIDWk6hmOcP_jNJj84A,468,4,mexican,1
EzKvmyYk-7xQZ47Me-NDwg,69,3,mexican,0
FeSynfcDT4qB2kDixHUQCA,840,4,mexican,1
TBMDCBzOo6vQzqI1G0jgEQ,48,2.5,mexican,0
8F3LlIYk4-Fn5HBC_1r6Gg,112,3,mexican,0
eTWPn3e-BVBAjXKLDlB84A,185,3,mexican,0
pQuZDnefX038xurT1BhDXA,2080,4,mexican,1
k8GkDhdmBT63MymXjQbc3A,3,2,mexican,0
k5NAz3-goMXKoUqPfOZ1Hw,1747,3.5,mexican,1
sqfCN8XXmGd3EqGUGeiSog,8,3,mexican,0
gCwbwgUkihSjK75EpzwWHQ,224,3,mexican,0
uby3glEc0Brt9LAoCI0WTg,721,3.5,mexican,1
be6NzaJ-t-zW4ml_WPddYA,575,3.5,mexican,1
tpuujrkCegnQCvLIRBrOhA,896,3.5,mexican,1
xe9qWNyYmsRvNGRPgW-ZcA,889,4,mexican,1
bWENqo52d9fFPH9D-CWuqQ,38,2,mexican,0
jGf-TvXUMrOawzle0U9k3A,397,3,mexican,0
qS15lSSIChNKBECO7uCi2g,39,3,mexican,0
MOwB9YYd-Ko6nVgSB-ltQw,652,4,mexican,1
dO03lFjb-9vxEmEt49RjNQ,91,3,mexican,0
2F8_E_AU9CK0aiEOfBP1FA,327,3,mexican,0
gF4WOspnk9KkUWKDi0uS9g,57,2.5,mexican,0
oYIdKuDLo54U4lN72NqWkg,1008,3.5,mexican,1
hDgpiXE5_d4Is1sJ5kUBQg,674,4,mexican,1
bO8x1Xvtyj4_gUxtX-sjrA,40,3,mexican,0
BbiJRSEjI3SdFgLXaY6HAA,89,3,mexican,0
TmVOi5Kl6OGXGPj8cn1XyQ,7,2,mexican,0
_8yVxZ7D7X--YVwJUX_LsA,1,1,mexican,0
zOAI1w8SK7snYmYMXZ0bsA,17,3,mexican,0
SjG7CnTIuUBIo9T4BThkGQ,1294,4,mexican,1
fSgoG2l2GwDjQnLGOekjUA,16,3,mexican,0
FwygEW3PBBh9g4ELNLpS8w,487,3.5,mexican,1
3l_Zr3YGr6cCwcKIAcPvOg,48,3,mexican,0
SiwsLmJ_7sxt2C7S-8muTw,62,3,mexican,0
Trw7ZZlMjlSLqa0owjhxhA,607,3.5,mexican,1
1Q3oaJahyGRogDWgpo7PIw,1426,4,mexican,1
HrdIdeDZBTUdyEdSTPG1zg,598,4,mexican,1
3_8uwehn3Pie7WC0lfmOqw,120,3,mexican,0
#NAME?,61,3,mexican,0
9Ck47L49P2QK-3wv-BiFrA,563,3.5,mexican,1
CfWe636m2CAUg4FAdl_zVQ,776,4,mexican,1
210LxcDl5dXlYOMlIUmEFQ,535,4,mexican,1
sGqKDtizXj3tg9jnAc9FeQ,437,4.5,mexican,1
xD9EBKPYwBpjuIIXg4Z0Qg,9,2.5,mexican,0
3idAtiEXe_XfTcPoZC_DcQ,955,4,mexican,1
iNiq1vgWpEa48jlPAce8wQ,875,4,mexican,1
oyyubJoK0VZ2V3a5sVJULg,663,4,mexican,1
26E3j9l0XW_onVIUP-ThCw,538,4.5,mexican,1
P3NfoMjBy_o2BTNNZ-5okg,1291,4,mexican,1
h5VLolcEpu3ZUnDdjfhjSg,319,3,mexican,0
D2qV8sDdHEFlHbVz7VSHRQ,854,3.5,mexican,1
mlGfXoxc8cEss8Yms6VrXg,2106,4,mexican,1
RemvTpxalDjSew5HwmNzUQ,1228,4,mexican,1
dYm7DXMy1r8kCmKiz1MO8w,561,4,mexican,1
wybGzEMjEKYkB3rzkMlLNg,57,3,mexican,0
0BzxIsoRuFvxbMPl-iH70A,736,4,mexican,1
_FAzIqlxCYzQ7LhE03ZOVQ,100,3,mexican,0
YMHxv6VFriKz1KevVXl0Cw,620,3.5,mexican,1
EHT6Q9TWYp8NV11f5xBZkg,152,2.5,mexican,0
x_AXlUAVwKTJ_tRPjPMPGA,454,4,mexican,1
cSRzfprFfAnT1nAcQMgrDA,635,3.5,mexican,1
wrvIZaT5rTmk0YpIvQbvHw,644,4,mexican,1
6-mj10b99EfRym72EuSp1w,40,3,mexican,0
UVDCFAjuDFZDHt1vGLl__Q,35,3,mexican,0
YuBLRUuQ7J9rGZzrC91Qmg,13,2.5,mexican,0
PJeuLlvja4ZKv_tHq_pE1A,604,4,mexican,1
DlDIBBcongaBW2FyNRqeiw,560,4,mexican,1
7B7lFbjmXqim9LCpr-jBQg,111,2.5,mexican,0
1DE0dfgDczWc3NKo5CLCJA,18,3,mexican,0
oDrjaOCWxTGxJ1C8kViocg,80,3,mexican,0
abZ-mEvF6Tj4hfyIg0lKwQ,469,4.5,mexican,1
zwi1iX5X6fCWCKl3wt75fA,8,3,mexican,0
77EedCTJY1biWIYSzAulCQ,1058,3.5,mexican,1
BSv3awhABROYjjwlQaQ-Qw,464,4,mexican,1
HiO_eEu1kwUDM30YEjoG-g,82,3,mexican,0
bU0Ymp2m_6sq3NPw_rXGFw,295,3,mexican,0
NlsxuhV6CUONOyI7xk7-mw,1977,3.5,mexican,1
Ih53ReAUQTuBcjWhzQRatQ,107,3,mexican,0
WspSyFD3a2gxqzPiA2Obfg,32,1.5,mexican,0
xxE4sKeYJAuHdNm7WZlVOg,499,3.5,mexican,1
PtiKYwe-8DlwNOabLKgUpw,33,3,mexican,0
sVG1whNWHhlbjP6p027YcA,873,4,mexican,1
TYKqS9eoC4xiixTNP_xsMQ,932,3.5,mexican,1
l76zEciK7TQpEuGfznI4HQ,219,2.5,mexican,0
wflQFYM4PHZM5sfWXl0aOQ,70,3,mexican,0
CVRte0pMwk3Q9QfWsqWGqg,145,3,mexican,0
mWS4umRg2AyykyAClMrIRw,884,4,mexican,1
BkgHpSgdLg2sRHJUb4oPrg,14,1.5,mexican,0
wouDDTacUIBaRp8YGCFTsA,506,4,mexican,1
oVErTSAtA-DgyKoncr8NkA,88,3,mexican,0
ddaUQkqC53gzOGbMrdVqig,27,2.5,mexican,0
Av0BsdlotLFoEar5u1rDzg,516,4,mexican,1
qOW2fskGqpUlWkbFqlzPbw,38,2.5,mexican,0
_LF3ULe-5TI92CTJcWEz5g,450,3.5,mexican,1
Qj5Wvq6jufSFgJd4dDb_Sg,324,3,mexican,0
8lLs3dsSN-Am2_EtNfbXqA,808,3.5,mexican,1
W5RSIwNKBa7k0jeAs5KDYg,530,4,mexican,1
avVEthVQeXeygAgXfJP8zQ,414,3.5,mexican,1
pD0BuDTrnya7t4S5nm_5Vw,45,2.5,mexican,0
xwOhe0kIfB-ogOkxRcKtVg,135,3,mexican,0
SzY2JgVPvbOsDwkao0artw,14,2,mexican,0
etceI1Kf9CTAu7VpRqy65Q,65,3,mexican,0
vXYFa2qzppkGiOiVPrLwDQ,456,4,mexican,1
Z2sNzskjS8Ck0plppRBJIg,843,4,mexican,1
e0MoX96_uF9-0O058habzQ,535,3.5,mexican,1
O4rYM6YBj90W2u7RhG3Mvg,993,4,mexican,1
L3ekOOsyK_HfFrf5MzQA_w,27,3,mexican,0
QxqN_tZQmkVQ1TjwCpnQUA,114,3,mexican,0
zcPWqsiqaPpNh8nJXR4gpw,479,4,mexican,1
kyt5EC3xRiX7TxYZhjEbvw,37,2,mexican,0
DoSU8IPq-Py_YV3kYmXPfQ,1723,4,italian,1
22nKUyCIbpnzR6R3_g1ptQ,2846,4,italian,1
5TX0X8w5ssIACU_pnBEq6g,1632,4,italian,1
rp8S7scxOkVVeG7dNneMGQ,1475,4.5,italian,1
QObHX0yR6zd0WfksRDbJTA,2391,3.5,italian,1
a0IET3_yCFcO36OqGSsisg,4841,4,italian,1
vjubSxmdG_HoBBgd39geBw,919,4,italian,1
IErfGS0DASSJfYU73m0Sqg,1097,4,italian,1
16ZnHpuaaBt92XWeJHCC5A,1046,4,italian,1
raqwXUBlnc0e8c7CYmxEJQ,1613,4,italian,1
WG639VkTjmK5dzydd1BBJA,1534,4,italian,1
V-FCEicobl5Su-R7EVJQNA,1287,4,italian,1
LXdblKc5g1Dp17xiV-Am1w,776,4,italian,1
5Akss-swwfyoSVeIsDBbvw,1283,3.5,italian,1
Vs8kQ4R381y27AH018gLpg,1109,4,italian,1
yZJbealagfujEkgesAl2hA,1345,4,italian,1
V3USzFEGhuoXez4G2Rk11A,672,4,italian,1
goqTQ4tOD-asC_ZJBW9l7w,593,4,italian,1
hdiuRS9sVZSMReZm4oV5SA,652,4,italian,1
04exhf1PZ79_Km9vHAzvfA,663,4,italian,1
faukkggAc_tuJ4THYlf4fg,493,4,italian,1
1ZKbUeFAs0ltSnAYq4ELKw,767,4.5,italian,1
ZfyfGGtr7usMlsQP1LdU2g,733,4,italian,1
ZVa3-O6LMxZXSpKG0J1h-w,457,4,italian,1
J0OeDwmh5JBhid0A5GvltA,782,4,italian,1
jdNdy-MwBtnXoBGC_JVvwQ,874,4.5,italian,1
3o0W7asUgP7EEKn8iFWFyA,406,4,italian,1
OLa3-KQO9rHjswo55E3Jgg,436,4.5,italian,1
dh5r9-SbN8xJ76XvnayWLQ,486,4,italian,1
l7OsDvMOO3ji3fg0nT0QzA,497,4,italian,1
N-rwVhnEtXg8yY_TlB_KZw,1249,4,italian,1
rJJiGJx3kfMAxtD7P7okHQ,798,3.5,italian,1
k5fd-RSdG4IuXnnGSQ5oOw,750,4,italian,1
dc3hkLkAqCSxDWQzrx-g9A,779,4,italian,1
AUifp6IDKzmorCM6vY2fug,489,4,italian,1
DI_FoHY84hfzTWwlzF76aw,528,4,italian,1
ugIv_ylUdqRIlx6AD8lTJA,519,4,italian,1
7_hGsGEkHrjgAiYVjrCFnw,685,4,italian,1
Z67mgMkN3RfdPEX5mXsyYA,597,4,italian,1
